"Net Code";"Net Name";"Pad Count";"Via Count";"Via Length (mm)";"Track Length (mm)";"Die Length (mm)";"Net Length (mm)";"F.Cu (mm)";"B.Cu (mm)";
263;"HS_ASIC_QSFPDD_07DN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
264;"HS_ASIC_QSFPDD_07DP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
265;"HS_ASIC_QSFPDD_07EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
266;"HS_ASIC_QSFPDD_07EP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
267;"HS_ASIC_QSFPDD_07FN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
268;"HS_ASIC_QSFPDD_07FP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
269;"HS_ASIC_QSFPDD_07GN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
270;"HS_ASIC_QSFPDD_07GP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
271;"HS_ASIC_QSFPDD_07HN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
272;"HS_ASIC_QSFPDD_07HP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
273;"HS_ASIC_QSFPDD_08AN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
274;"HS_ASIC_QSFPDD_08AP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
275;"HS_ASIC_QSFPDD_08BN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
276;"HS_ASIC_QSFPDD_08BP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
277;"HS_ASIC_QSFPDD_08CN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
278;"HS_ASIC_QSFPDD_08CP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
279;"HS_ASIC_QSFPDD_08DN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
280;"HS_ASIC_QSFPDD_08DP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
281;"HS_ASIC_QSFPDD_08EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
282;"HS_ASIC_QSFPDD_08EP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
283;"HS_ASIC_QSFPDD_08FN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
284;"HS_ASIC_QSFPDD_08FP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
285;"HS_ASIC_QSFPDD_08GN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
286;"HS_ASIC_QSFPDD_08GP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
287;"HS_ASIC_QSFPDD_08HN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
288;"HS_ASIC_QSFPDD_08HP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
289;"HS_ASIC_QSFPDD_09AN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
290;"HS_ASIC_QSFPDD_09AP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
291;"HS_ASIC_QSFPDD_09BN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
292;"HS_ASIC_QSFPDD_09BP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
293;"HS_ASIC_QSFPDD_09CN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
294;"HS_ASIC_QSFPDD_09CP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
295;"HS_ASIC_QSFPDD_09DN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
296;"HS_ASIC_QSFPDD_09DP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
297;"HS_ASIC_QSFPDD_09EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
298;"HS_ASIC_QSFPDD_09EP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
299;"HS_ASIC_QSFPDD_09FN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
300;"HS_ASIC_QSFPDD_09FP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
301;"HS_ASIC_QSFPDD_09GN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
302;"HS_ASIC_QSFPDD_09GP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
303;"HS_ASIC_QSFPDD_09HN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
304;"HS_ASIC_QSFPDD_09HP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
305;"HS_ASIC_QSFPDD_10AN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
306;"HS_ASIC_QSFPDD_10AP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
307;"HS_ASIC_QSFPDD_10BN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
308;"HS_ASIC_QSFPDD_10BP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
309;"HS_ASIC_QSFPDD_10CN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
310;"HS_ASIC_QSFPDD_10CP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
311;"HS_ASIC_QSFPDD_10DN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
312;"HS_ASIC_QSFPDD_10DP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
313;"HS_ASIC_QSFPDD_10EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
314;"HS_ASIC_QSFPDD_10EP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
315;"HS_ASIC_QSFPDD_10FN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
316;"HS_ASIC_QSFPDD_10FP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
317;"HS_ASIC_QSFPDD_10GN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
318;"HS_ASIC_QSFPDD_10GP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
319;"HS_ASIC_QSFPDD_10HN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
320;"HS_ASIC_QSFPDD_10HP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
321;"HS_ASIC_QSFPDD_11AN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
322;"HS_ASIC_QSFPDD_11AP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
323;"HS_ASIC_QSFPDD_11BN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
324;"HS_ASIC_QSFPDD_11BP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
325;"HS_ASIC_QSFPDD_11CN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
326;"HS_ASIC_QSFPDD_11CP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
327;"HS_ASIC_QSFPDD_11DN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
328;"HS_ASIC_QSFPDD_11DP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
329;"HS_ASIC_QSFPDD_11EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
330;"HS_ASIC_QSFPDD_11EP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
331;"HS_ASIC_QSFPDD_11FN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
332;"HS_ASIC_QSFPDD_11FP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
333;"HS_ASIC_QSFPDD_11GN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
334;"HS_ASIC_QSFPDD_11GP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
335;"HS_ASIC_QSFPDD_11HN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
336;"HS_ASIC_QSFPDD_11HP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
337;"HS_ASIC_QSFPDD_12AN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
338;"HS_ASIC_QSFPDD_12AP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
339;"HS_ASIC_QSFPDD_12BN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
340;"HS_ASIC_QSFPDD_12BP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
341;"HS_ASIC_QSFPDD_12CN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
342;"HS_ASIC_QSFPDD_12CP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
343;"HS_ASIC_QSFPDD_12DN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
344;"HS_ASIC_QSFPDD_12DP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
345;"HS_ASIC_QSFPDD_12EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
346;"HS_ASIC_QSFPDD_12EP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
347;"HS_ASIC_QSFPDD_12FN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
348;"HS_ASIC_QSFPDD_12FP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
349;"HS_ASIC_QSFPDD_12GN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
350;"HS_ASIC_QSFPDD_12GP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
351;"HS_ASIC_QSFPDD_12HN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
352;"HS_ASIC_QSFPDD_12HP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
353;"HS_ASIC_QSFPDD_13AN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
354;"HS_ASIC_QSFPDD_13AP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
355;"HS_ASIC_QSFPDD_13BN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
356;"HS_ASIC_QSFPDD_13BP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
357;"HS_ASIC_QSFPDD_13CN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
358;"HS_ASIC_QSFPDD_13CP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
359;"HS_ASIC_QSFPDD_13DN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
360;"HS_ASIC_QSFPDD_13DP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
361;"HS_ASIC_QSFPDD_13EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
362;"HS_ASIC_QSFPDD_13EP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
363;"HS_ASIC_QSFPDD_13FN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
364;"HS_ASIC_QSFPDD_13FP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
365;"HS_ASIC_QSFPDD_13GN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
366;"HS_ASIC_QSFPDD_13GP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
367;"HS_ASIC_QSFPDD_13HN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
368;"HS_ASIC_QSFPDD_13HP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
369;"HS_ASIC_QSFPDD_14AN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
370;"HS_ASIC_QSFPDD_14AP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
371;"HS_ASIC_QSFPDD_14BN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
372;"HS_ASIC_QSFPDD_14BP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
373;"HS_ASIC_QSFPDD_14CN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
374;"HS_ASIC_QSFPDD_14CP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
375;"HS_ASIC_QSFPDD_14DN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
376;"HS_ASIC_QSFPDD_14DP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
377;"HS_ASIC_QSFPDD_14EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
378;"HS_ASIC_QSFPDD_14EP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
379;"HS_ASIC_QSFPDD_14FN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
380;"HS_ASIC_QSFPDD_14FP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
381;"HS_ASIC_QSFPDD_14GN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
382;"HS_ASIC_QSFPDD_14GP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
383;"HS_ASIC_QSFPDD_14HN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
384;"HS_ASIC_QSFPDD_14HP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
385;"HS_ASIC_QSFPDD_15AN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
386;"HS_ASIC_QSFPDD_15AP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
387;"HS_ASIC_QSFPDD_15BN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
388;"HS_ASIC_QSFPDD_15BP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
389;"HS_ASIC_QSFPDD_15CN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
390;"HS_ASIC_QSFPDD_15CP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
391;"HS_ASIC_QSFPDD_15DN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
392;"HS_ASIC_QSFPDD_15DP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
393;"HS_ASIC_QSFPDD_15EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
394;"HS_ASIC_QSFPDD_15EP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
395;"HS_ASIC_QSFPDD_15FN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
396;"HS_ASIC_QSFPDD_15FP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
397;"HS_ASIC_QSFPDD_15GN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
398;"HS_ASIC_QSFPDD_15GP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
399;"HS_ASIC_QSFPDD_15HN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
400;"HS_ASIC_QSFPDD_15HP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
401;"HS_ASIC_QSFPDD_16AN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
402;"HS_ASIC_QSFPDD_16AP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
403;"HS_ASIC_QSFPDD_16BN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
404;"HS_ASIC_QSFPDD_16BP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
405;"HS_ASIC_QSFPDD_16CN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
406;"HS_ASIC_QSFPDD_16CP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
407;"HS_ASIC_QSFPDD_16DN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
408;"HS_ASIC_QSFPDD_16DP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
409;"HS_ASIC_QSFPDD_16EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
410;"HS_ASIC_QSFPDD_16EP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
411;"HS_ASIC_QSFPDD_16FN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
412;"HS_ASIC_QSFPDD_16FP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
413;"HS_ASIC_QSFPDD_16GN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
414;"HS_ASIC_QSFPDD_16GP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
415;"HS_ASIC_QSFPDD_16HN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
416;"HS_ASIC_QSFPDD_16HP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
417;"HS_ASIC_QSFPDD_17AN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
418;"HS_ASIC_QSFPDD_17AP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
419;"HS_ASIC_QSFPDD_17BN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
420;"HS_ASIC_QSFPDD_17BP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
421;"HS_ASIC_QSFPDD_17CN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
422;"HS_ASIC_QSFPDD_17CP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
423;"HS_ASIC_QSFPDD_17DN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
424;"HS_ASIC_QSFPDD_17DP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
425;"HS_ASIC_QSFPDD_17EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
426;"HS_ASIC_QSFPDD_17EP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
427;"HS_ASIC_QSFPDD_17FN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
428;"HS_ASIC_QSFPDD_17FP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
429;"HS_ASIC_QSFPDD_17GN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
430;"HS_ASIC_QSFPDD_17GP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
431;"HS_ASIC_QSFPDD_17HN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
432;"HS_ASIC_QSFPDD_17HP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
433;"HS_ASIC_QSFPDD_18AN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
434;"HS_ASIC_QSFPDD_18AP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
435;"HS_ASIC_QSFPDD_18BN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
436;"HS_ASIC_QSFPDD_18BP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
437;"HS_ASIC_QSFPDD_18CN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
438;"HS_ASIC_QSFPDD_18CP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
439;"HS_ASIC_QSFPDD_18DN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
440;"HS_ASIC_QSFPDD_18DP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
441;"HS_ASIC_QSFPDD_18EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
442;"HS_ASIC_QSFPDD_18EP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
443;"HS_ASIC_QSFPDD_18FN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
444;"HS_ASIC_QSFPDD_18FP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
445;"HS_ASIC_QSFPDD_18GN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
446;"HS_ASIC_QSFPDD_18GP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
447;"HS_ASIC_QSFPDD_18HN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
448;"HS_ASIC_QSFPDD_18HP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
449;"HS_ASIC_QSFPDD_19AN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
450;"HS_ASIC_QSFPDD_19AP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
451;"HS_ASIC_QSFPDD_19BN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
452;"HS_ASIC_QSFPDD_19BP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
453;"HS_ASIC_QSFPDD_19CN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
454;"HS_ASIC_QSFPDD_19CP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
455;"HS_ASIC_QSFPDD_19DN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
456;"HS_ASIC_QSFPDD_19DP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
457;"HS_ASIC_QSFPDD_19EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
458;"HS_ASIC_QSFPDD_19EP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
459;"HS_ASIC_QSFPDD_19FN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
460;"HS_ASIC_QSFPDD_19FP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
461;"HS_ASIC_QSFPDD_19GN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
462;"HS_ASIC_QSFPDD_19GP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
463;"HS_ASIC_QSFPDD_19HN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
464;"HS_ASIC_QSFPDD_19HP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
465;"HS_ASIC_QSFPDD_20AN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
466;"HS_ASIC_QSFPDD_20AP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
467;"HS_ASIC_QSFPDD_20BN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
468;"HS_ASIC_QSFPDD_20BP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
469;"HS_ASIC_QSFPDD_20CN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
470;"HS_ASIC_QSFPDD_20CP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
471;"HS_ASIC_QSFPDD_20DN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
472;"HS_ASIC_QSFPDD_20DP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
473;"HS_ASIC_QSFPDD_20EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
474;"HS_ASIC_QSFPDD_20EP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
475;"HS_ASIC_QSFPDD_20FN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
476;"HS_ASIC_QSFPDD_20FP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
477;"HS_ASIC_QSFPDD_20GN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
478;"HS_ASIC_QSFPDD_20GP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
479;"HS_ASIC_QSFPDD_20HN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
480;"HS_ASIC_QSFPDD_20HP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
481;"HS_ASIC_QSFPDD_21AN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
482;"HS_ASIC_QSFPDD_21AP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
483;"HS_ASIC_QSFPDD_21BN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
484;"HS_ASIC_QSFPDD_21BP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
485;"HS_ASIC_QSFPDD_21CN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
486;"HS_ASIC_QSFPDD_21CP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
487;"HS_ASIC_QSFPDD_21DN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
488;"HS_ASIC_QSFPDD_21DP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
489;"HS_ASIC_QSFPDD_21EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
490;"HS_ASIC_QSFPDD_21EP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
491;"HS_ASIC_QSFPDD_21FN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
492;"HS_ASIC_QSFPDD_21FP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
493;"HS_ASIC_QSFPDD_21GN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
494;"HS_ASIC_QSFPDD_21GP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
495;"HS_ASIC_QSFPDD_21HN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
496;"HS_ASIC_QSFPDD_21HP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
497;"HS_ASIC_QSFPDD_22AN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
498;"HS_ASIC_QSFPDD_22AP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
499;"HS_ASIC_QSFPDD_22BN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
500;"HS_ASIC_QSFPDD_22BP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
501;"HS_ASIC_QSFPDD_22CN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
502;"HS_ASIC_QSFPDD_22CP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
503;"HS_ASIC_QSFPDD_22DN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
504;"HS_ASIC_QSFPDD_22DP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
505;"HS_ASIC_QSFPDD_22EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
506;"HS_ASIC_QSFPDD_22EP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
