"Net Code";"Net Name";"Pad Count";"Via Count";"Via Length (mm)";"Track Length (mm)";"Die Length (mm)";"Net Length (mm)";"F.Cu (mm)";"B.Cu (mm)";
244;"SE_SR_CAPTURE_CPLD_MAIN_PORTS1_R";2;1;1.6000;0.9643;0.0000;2.5643;0.4056;0.5588;
245;"SE_SR_CAPTURE_CPLD_MAIN_PORTS2";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
246;"SE_SR_CAPTURE_CPLD_MAIN_PORTS2_R";2;1;1.6000;1.7888;0.0000;3.3888;1.4096;0.3792;
247;"SE_SR_CAPTURE_CPLD_MAIN_PORTS3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
248;"SE_SR_CAPTURE_CPLD_MAIN_PORTS3_R";2;1;1.6000;1.0529;0.0000;2.6529;0.3755;0.6774;
249;"SE_SR_CLK_ASIC_CPLD_MAIN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
250;"SE_SR_CLK_CPLD_MAIN_PORTS1";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
251;"SE_SR_CLK_CPLD_MAIN_PORTS1_R";2;1;1.6000;1.0835;0.0000;2.6835;0.3977;0.6858;
252;"SE_SR_CLK_CPLD_MAIN_PORTS2";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
253;"SE_SR_CLK_CPLD_MAIN_PORTS2_R";2;1;1.6000;1.3118;0.0000;2.9118;0.7842;0.5275;
254;"SE_SR_CLK_CPLD_MAIN_PORTS3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
255;"SE_SR_CLK_CPLD_MAIN_PORTS3_R";2;1;1.6000;1.0561;0.0000;2.6561;0.5251;0.5309;
256;"SE_SR_DATA_ASIC_CPLD_MAIN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
257;"SE_SR_DATA_CPLD_MAIN_PORTS1";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
258;"SE_SR_DATA_CPLD_MAIN_PORTS1_R";2;1;1.6000;0.8765;0.0000;2.4765;0.3675;0.5090;
259;"SE_SR_OK_IN_CPLD_PORTS1";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
260;"SE_SR_OK_OUT_CPLD_MAIN_PORTS1";2;1;1.6000;2.6757;0.0000;4.2757;1.3443;1.3314;
261;"SE_SR_UPDATE_EN_CPLD_MAIN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
262;"SE_SYNCB_CEX_CPLD_M_CLK";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
263;"SE_SYNCB_CEX_CPLD_M_DATA";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
264;"SE_SYNCB_CPLD_M_CEX_DATA";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
265;"SE_SYNCB_CPLD_M_CEX_DATA_R";2;1;1.6000;1.1910;0.0000;2.7910;0.6908;0.5001;
266;"SE_SYNCB_CPLD_M_P1_CLK";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
267;"SE_SYNCB_CPLD_M_P1_CLK_R";2;1;1.6000;1.8309;0.0000;3.4309;1.2683;0.5626;
268;"SE_SYNCB_CPLD_M_P1_DATA";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
269;"SE_SYNCB_CPLD_M_P1_DATA_R";2;1;1.6000;1.2349;0.0000;2.8349;0.8527;0.3822;
270;"SE_SYNCB_CPLD_M_P2_CLK";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
271;"SE_SYNCB_CPLD_M_P2_CLK_R";2;1;1.6000;1.3597;0.0000;2.9597;0.5592;0.8004;
272;"SE_SYNCB_CPLD_M_P2_DATA";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
273;"SE_SYNCB_CPLD_M_P2_DATA_R";2;1;1.6000;1.0881;0.0000;2.6881;0.5255;0.5626;
274;"SE_SYNCB_CPLD_M_P3_CLK";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
275;"SE_SYNCB_CPLD_M_P3_CLK_R";2;1;1.6000;1.1776;0.0000;2.7776;0.5029;0.6747;
276;"SE_SYNCB_CPLD_M_P3_DATA";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
277;"SE_SYNCB_CPLD_M_P3_DATA_R";2;1;1.6000;2.2184;0.0000;3.8184;0.5375;1.6809;
278;"SE_SYNCB_CPLD_P1_M_DATA";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
279;"SE_SYNCB_CPLD_P2_M_DATA";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
280;"SE_SYNCB_CPLD_P3_M_DATA";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
281;"SE_UART0_CEX_CPLD";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
282;"SE_UART0_CPLD_CEX";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
283;"SE_UART0_CPLD_CEX_R";2;1;1.6000;1.1098;0.0000;2.7098;0.3635;0.7463;
284;"SE_UART0_CPLD_RJ45";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
285;"SE_UART0_CPLD_RJ45_R";2;1;1.6000;1.0156;0.0000;2.6156;0.5315;0.4841;
286;"SE_UART0_RJ45_CPLD";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
287;"SNN_U55_B1";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
288;"SNN_U55_C2";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
289;"SNN_U55_D2";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
290;"SNN_U55_E3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
291;"SNN_U55_E4";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
292;"SNN_U55_F1";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
293;"SNN_U55_F5";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
294;"SNN_U55_F6";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
295;"SNN_U55_G1";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
296;"SNN_U55_G6";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
297;"SNN_U55_H16";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
298;"SNN_U55_H2";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
299;"SNN_U55_H3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
300;"SNN_U55_H4";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
301;"SNN_U55_J16";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
302;"SNN_U55_L15";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
303;"SNN_U55_M17";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
304;"SNN_U55_N17";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
305;"SNN_U55_W2";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
306;"SNN_U55_W20";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
307;"SNN_U55_W6";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
308;"SNN_U55_Y6";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
309;"S_1V8_VDDIO_EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
310;"S_1V8_VDDIO_PG";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
311;"S_3V3_AUX_PG";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
312;"S_3V3_DRV_EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
313;"S_3V3_DRV_PG";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
314;"S_3V3_OSC_EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
315;"S_3V3_OSC_PG";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
316;"S_3V3_SSD_EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
317;"S_3V3_SSD_PG";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
318;"S_5V_CEX_EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
319;"S_5V_CEX_PG";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
320;"S_5V_CLK_EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
321;"S_5V_CLK_PG";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
322;"S_5V_USB_PG";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
323;"S_ALL_PPB_PG_PORTS1_MAIN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
324;"S_ALL_PPB_PG_PORTS2_MAIN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
325;"S_ALL_PPB_PG_PORTS3_MAIN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
326;"S_ASIC_OC_WARN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
327;"S_ASIC_PERST_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
328;"S_ASIC_PERST_L_R";2;1;1.6000;1.3088;0.0000;2.9088;0.9019;0.4069;
329;"S_ASIC_PRE_RST_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
330;"S_ASIC_PRE_RST_L_R";2;1;1.6000;0.8965;0.0000;2.4965;0.4252;0.4713;
331;"S_ASIC_RST_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
332;"S_ASIC_TEMP_SHTDN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
333;"S_ASIC_TEMP_WARN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
334;"S_CEX_CPLD_CB_RESET_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
335;"S_CEX_PWRBTN_L";2;1;1.6000;2.6364;0.0000;4.2364;1.9385;0.6980;
336;"S_CEX_PWRBTN_L_R";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
337;"S_CLK_BRD1_BOOT_DONE_I2C_EN_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
338;"S_CLK_BRD1_BOOT_DONE_I2C_EN_L_R";2;1;1.6000;1.0582;0.0000;2.6582;0.3919;0.6663;
339;"S_CLK_BRD1_CI_SEL_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
340;"S_CLK_BRD1_CI_SEL_L_R";2;1;1.6000;0.9384;0.0000;2.5384;0.3631;0.5753;
341;"S_CLK_BRD1_INT_CPLD_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
342;"S_CLK_BRD1_LOL_CPLD_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
343;"S_CLK_BRD1_PG";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
344;"S_CLK_BRD1_PRSNT_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
345;"S_CLK_BRD1_RST_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
346;"S_CLK_BRD1_RST_L_R";2;1;1.6000;1.3882;0.0000;2.9882;0.4087;0.9794;
347;"S_CLK_BRD2_BOOT_DONE_I2C_EN_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
348;"S_CLK_BRD2_BOOT_DONE_I2C_EN_L_R";2;1;1.6000;0.8999;0.0000;2.4999;0.4013;0.4985;
349;"S_CLK_BRD2_CI_SEL_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
350;"S_CLK_BRD2_CI_SEL_L_R";2;1;1.6000;0.7423;0.0000;2.3423;0.3711;0.3711;
351;"S_CLK_BRD2_INT_CPLD_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
352;"S_CLK_BRD2_LOL_CPLD_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
353;"S_CLK_BRD2_PG";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
354;"S_CLK_BRD2_PRSNT_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
355;"S_CLK_BRD2_RST_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
356;"S_CLK_BRD2_RST_L_R";2;1;1.6000;1.2301;0.0000;2.8301;0.5215;0.7086;
357;"S_CPLD_ASIC_RST_L";2;1;1.6000;1.5313;0.0000;3.1313;0.5751;0.9562;
358;"S_CPLD_CEX_PWR_OK";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
359;"S_CPLD_CEX_SYS_RESET_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
360;"S_CPLD_CEX_SYS_RESET_L_R";2;1;1.6000;1.3849;0.0000;2.9849;0.8007;0.5842;
361;"S_DVDD_M_EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
362;"S_DVDD_M_PG";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
363;"S_DVDD_T_EN";2;1;1.6000;1.1020;0.0000;2.7020;0.5227;0.5793;
364;"S_DVDD_T_PG";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
365;"S_EN_ALL_PPB_MAIN_PORTS1";2;1;1.6000;1.0421;0.0000;2.6421;0.5039;0.5381;
366;"S_EN_ALL_PPB_MAIN_PORTS2";2;1;1.6000;1.2193;0.0000;2.8193;0.5685;0.6508;
367;"S_EN_ALL_PPB_MAIN_PORTS3";2;1;1.6000;0.9191;0.0000;2.5191;0.4795;0.4396;
368;"S_HEALTH0";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
369;"S_HEALTH1";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
370;"S_HVDD_T_EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
371;"S_HVDD_T_PG";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
372;"S_PB_LS_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
373;"S_PB_RST_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
374;"S_POWER_CTRL_VR_FAULT_L";2;1;1.6000;1.4714;0.0000;3.0714;0.3815;1.0899;
375;"S_PS1_AC_OK_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
376;"S_PS1_ON";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
377;"S_PS2_AC_OK_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
378;"S_PS2_ON";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
379;"S_PWR_CONVERTER1_EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
380;"S_PWR_CONVERTER1_PG";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
381;"S_PWR_CONVERTER2_EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
382;"S_PWR_CONVERTER2_PG";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
383;"S_PWR_CONVERTER3_EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
384;"S_PWR_CONVERTER3_PG";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
385;"S_PWR_CONVERTER4_EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
386;"S_PWR_CONVERTER4_PG";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
387;"S_RS232_EN_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
388;"S_RS232_FORCEOFF_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
389;"S_SPI_ASIC_FW_FLASH_EN_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
390;"S_SSD_NVME_I2C_ALERT_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
391;"S_SSD_NVME_PERST_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
392;"S_TILES_PRE_RST_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
393;"S_TILES_PRE_RST_L_R";2;1;1.6000;2.1155;0.0000;3.7155;0.7723;1.3431;
394;"S_USB_PWR_EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
395;"S_VDDSCC_EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
396;"S_VDDSCC_PG";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
397;"S_VDD_M_EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
398;"S_VDD_M_PG";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
399;"S_VDD_T_EN";2;1;1.6000;0.9768;0.0000;2.5768;0.5251;0.4516;
400;"S_VDD_T_PG";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
401;"S_VPD_WP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
402;"VIN_CPLD_EXT_OSC";4;1;1.6000;11.0076;0.0000;12.6076;6.4608;4.5468;
